address	chain_name	city	store_name	chain_code	store_code
כביש 31	מיני סופר אלונית	להבים 	להב	7290492000005	654
כביש 35 אשקלון קרית גת	מיני סופר אלונית	משען	משען	7290492000005	904
כביש 35 אשקלון קרית גת	מיני סופר אלונית	משען 	משען	7290492000005	904
כביש 35 כניסה לקיבוץ יד נתן	מיני סופר אלונית	יד נתן	יד נתן	7290492000005	901
כביש 35 כניסה לקיבוץ יד נתן	מיני סופר אלונית	יד נתן 	יד נתן	7290492000005	901
כביש 352 בכניסה למושב נהורה	מיני סופר אלונית	נהורה	נהורה	7290492000005	861
כביש 352 בכניסה למושב נהורה	מיני סופר אלונית	נהורה 	נהורה	7290492000005	861
כביש 4	yellow	גבעת שמואל	מתחם פז אורלי גבעת ש	7290644700005	271
כביש 4	yellow	גבעת שמואל 	מתחם פז אורלי גבעת ש	7290644700005	271
כביש 4 - צומת החרש גבעת עדה בנימינה	מיני סופר אלונית	בנימינה-גבעת עדה	בנימינה מערב	7290492000005	834
כביש 4 - צומת החרש גבעת עדה בנימינה	מיני סופר אלונית	בנימינה-גבעת עדה 	בנימינה מערב	7290492000005	834
כביש 4 אחרי צומת קדימה (לכיוון לצפו	yellow	קדימה-צורן	מתחם קדימה	7290644700005	184
כביש 4 אחרי צומת קדימה (לכיוון לצפו	yellow	קדימה-צורן 	מתחם קדימה	7290644700005	184
כביש 4 מול הכניסה לנהריה	yellow	נהריה	מתחם נהריה	7290644700005	316
כביש 4 מול הכניסה לנהריה	yellow	נהריה 	מתחם נהריה	7290644700005	316
כביש 4 צומת בנימינה	yellow	בנימינה-גבעת עדה	בנימינה ברניצקי	7290644700005	303
כביש 4 צומת בנימינה	yellow	בנימינה-גבעת עדה 	בנימינה ברניצקי	7290644700005	303
כביש 4 תל אביב -אשדוד מול מרכז חיזו	yellow	בית דגן	הסיירים	7290644700005	108
כביש 4 תל אביב -אשדוד מול מרכז חיזו	yellow	בית דגן 	הסיירים	7290644700005	108
כביש 40 - כביש 4 צומת ראם - קרית מל	yellow	קרית מלאכי	ברורים	7290644700005	191
כביש 40 - כביש 4 צומת ראם - קרית מל	yellow	קרית מלאכי 	ברורים	7290644700005	191
כביש 40 בין צומת בילו לרמלה	yellow	רמלה	בית מור	7290644700005	245
כביש 40 בין צומת בילו לרמלה	yellow	רמלה 	בית מור	7290644700005	245
כביש 40 בכניסה לקיבוץ גבעת ברנר	yellow	גבעת ברנר	פז נויה - נועם חדד	7290644700005	266
כביש 40 בכניסה לקיבוץ גבעת ברנר	yellow	גבעת ברנר 	פז נויה - נועם חדד	7290644700005	266
כביש 40 מול מושב אלישמעבכניסה המזר	yellow	הוד השרון	פז אלישמע  -ניצן פרנ	7290644700005	270
כביש 40 מול מושב אלישמעבכניסה המזר	yellow	הוד השרון 	פז אלישמע  -ניצן פרנ	7290644700005	270
כביש 40, צומת תימורים, ליד תחנת הדלק סדש	שוק העיר	קרית מלאכי	תימורים	7290058148776	15
כביש 40, צומת תימורים, ליד תחנת הדלק סדש	שוק העיר	קרית מלאכי 	תימורים	7290058148776	15
כביש 411 ליד הכניסה למזכרת בתיה.	yellow	מזכרת בתיה	מזכרת בתיה - אברהם ג	7290644700005	259
כביש 411 ליד הכניסה למזכרת בתיה.	yellow	מזכרת בתיה 	מזכרת בתיה - אברהם ג	7290644700005	259
כביש 44	מיני סופר אלונית	בית דגן	בית דגן	7290492000005	918
כביש 44	מיני סופר אלונית	בית דגן 	בית דגן	7290492000005	918
כביש 444 צומת קיבוץ חורשים	yellow	חגור	חגור	7290644700005	213
כביש 444 צומת קיבוץ חורשים	yellow	חגור 	חגור	7290644700005	213
כביש 444, תחנת דלק דור אלון	מיני סופר אלונית	עינת	עינת נוחות	7290492000005	666
כביש 444, תחנת דלק דור אלון	מיני סופר אלונית	עינת 	עינת נוחות	7290492000005	666
כביש 444, תחנת דלק דור אלון	סופר אלונית	עינת	עינת	7290492000005	657
כביש 444, תחנת דלק דור אלון	סופר אלונית	עינת 	עינת	7290492000005	657
כביש 574 מול קיבוץ מענית	מיני סופר אלונית	מענית	מענית	7290492000005	922
כביש 574 מול קיבוץ מענית	מיני סופר אלונית	מענית 	מענית	7290492000005	922
כביש 57צומת השרוןבכניסה לנורדיה	yellow	בית יצחק-שער חפר	בית יצחק - שיר אבידן	7290644700005	375
כביש 57צומת השרוןבכניסה לנורדיה	yellow	בית יצחק-שער חפר 	בית יצחק - שיר אבידן	7290644700005	375
כביש 581 בין צומת הרוא"ה וצומת ברקאי	מיני סופר אלונית	להבות חביבה	להבות חביבה	7290492000005	647
כביש 581 בין צומת הרוא"ה וצומת ברקאי	מיני סופר אלונית	להבות חביבה 	להבות חביבה	7290492000005	647
כביש 6 בכיוון צפון	מיני סופר אלונית	נען	נען מזרח	7290492000005	940
כביש 6 בכיוון צפון	מיני סופר אלונית	נען 	נען מזרח	7290492000005	940
כביש 6 לכיוון דרום	מיני סופר אלונית	מגל	מגל מערב	7290492000005	947
כביש 6 לכיוון דרום	מיני סופר אלונית	מגל 	מגל מערב	7290492000005	947
כביש 6 לכיוון צפון	מיני סופר אלונית	מגל	מגל מזרח	7290492000005	948
כביש 6 לכיוון צפון	מיני סופר אלונית	מגל 	מגל מזרח	7290492000005	948
כביש 60  ביציאה הדרומית מירושלים	yellow	ירושלים	דרך המנהרות	7290644700005	542
כביש 60  ביציאה הדרומית מירושלים	yellow	ירושלים 	דרך המנהרות	7290644700005	542
כביש 60 בכניסה לקיבוץ מזרע	מיני סופר אלונית	מזרע	מזרע	7290492000005	860
כביש 60 בכניסה לקיבוץ מזרע	מיני סופר אלונית	מזרע 	מזרע	7290492000005	860
כביש 60 בכניסה לקרית ארבע	yellow	קרית ארבע	קרית ארבע - חדשה - ל	7290644700005	532
כביש 60 בכניסה לקרית ארבע	yellow	קרית ארבע 	קרית ארבע - חדשה - ל	7290644700005	532
כביש 65 לכיוון צומת גולני	yellow	טורעאן	מצפה טורען	7290644700005	413
כביש 65 לכיוון צומת גולני	yellow	טורעאן 	מצפה טורען	7290644700005	413
כביש 65 מזרחית לצומת עם כביש 4	מיני סופר אלונית	חדרה	עוקף חדרה	7290492000005	992
כביש 65 מזרחית לצומת עם כביש 4	מיני סופר אלונית	חדרה 	עוקף חדרה	7290492000005	992
כביש 65 מרכז כפר תבור לכיוון צפון	yellow	כפר תבור	כפר-תבור	7290644700005	328
כביש 65 מרכז כפר תבור לכיוון צפון	yellow	כפר תבור 	כפר-תבור	7290644700005	328
כביש 75	קינג סטור	יפיע	יפיע	7290058108879	17
כביש 75	קינג סטור	יפיע 	יפיע	7290058108879	17
כביש 75דרך העמקים מול קניון לב המ	yellow	חיפה	לב המפרץ - נופר זיו	7290644700005	392
כביש 75דרך העמקים מול קניון לב המ	yellow	חיפה 	לב המפרץ - נופר זיו	7290644700005	392
כביש 781 אחרי דור אלון מצד שמאל	קינג סטור	אעבלין	דוכאן אעבלין	7290058108879	337
כביש 781 מול כפר מנדא	yellow	כפר מנדא	כפר מנדא	7290644700005	421
כביש 781 מול כפר מנדא	yellow	כפר מנדא 	כפר מנדא	7290644700005	421
כביש 85	מיני סופר אלונית	כרמיאל	בקעת בית הכרם	7290492000005	828
כביש 85	מיני סופר אלונית	כרמיאל 	בקעת בית הכרם	7290492000005	828
כביש 85 עכו צפת	yellow	מג'ד אל-כרום	מתחם בקעת בית הכרם	7290644700005	417
כביש 85 עכו צפת	yellow	מג'ד אל-כרום 	מתחם בקעת בית הכרם	7290644700005	417
כביש 90 לפני קרית שמונה	מיני סופר אלונית	קרית שמונה	צומת הגומא	7290492000005	658
כביש 90 לפני קרית שמונה	מיני סופר אלונית	קרית שמונה 	צומת הגומא	7290492000005	658
כביש 92	מיני סופר אלונית	האון	האון	7290492000005	804
כביש 92	מיני סופר אלונית	האון 	האון	7290492000005	804
כביש 99, בין צומת מצודות לצומת הבניאס	מיני סופר אלונית	הגושרים	גן הצפון	7290492000005	912
כביש 99, בין צומת מצודות לצומת הבניאס	מיני סופר אלונית	הגושרים 	גן הצפון	7290492000005	912
כביש אשקלון אשדוד צומת סילבר	yellow	אשקלון	סילבר	7290644700005	210
כביש אשקלון אשדוד צומת סילבר	yellow	אשקלון 	סילבר	7290644700005	210
כביש אשקלון ת"א- מספר4	מיני סופר אלונית	גן יבנה	גן יבנה	7290492000005	903
כביש אשקלון ת"א- מספר4	מיני סופר אלונית	גן יבנה 	גן יבנה	7290492000005	903
כביש בית דגן- ראשון לציון מול המכו	yellow	ראשון לציון	מתחם נחלת יהודה	7290644700005	212
כביש בית דגן- ראשון לציון מול המכו	yellow	ראשון לציון 	מתחם נחלת יהודה	7290644700005	212
כביש בית שמש - ים	yellow	ירושלים	צומת האלה- איאד בדר	7290644700005	516
כביש בית שמש - ים	yellow	ירושלים 	צומת האלה- איאד בדר	7290644700005	516
כביש בית שמש-שער הגיא	yellow	מסילת ציון	מסילת ציון  - רז חיי	7290644700005	528
כביש בית שמש-שער הגיא	yellow	מסילת ציון 	מסילת ציון  - רז חיי	7290644700005	528
כביש בכניסה לבית שמש	yellow	בית שמש	מתחם בית שמש - יוסף	7290644700005	518
כביש בכניסה לבית שמש	yellow	בית שמש 	מתחם בית שמש - יוסף	7290644700005	518
כביש בש מצפה רמוןאתר עבדת	yellow	באר שבע	מתחם עבדת	7290644700005	611
כביש בש מצפה רמוןאתר עבדת	yellow	באר שבע 	מתחם עבדת	7290644700005	611
כביש בש סדום א.ת דימונה	yellow	דימונה	מתחם דימונה	7290644700005	607
כביש בש סדום א.ת דימונה	yellow	דימונה 	מתחם דימונה	7290644700005	607
כביש גהה בני ברקעי קוקה קולה	yellow	בני ברק	מתחם יציב	7290644700005	153
כביש גהה בני ברקעי קוקה קולה	yellow	בני ברק 	מתחם יציב	7290644700005	153
כביש החוף - בכניסה לכפר ויתקין	yellow	כפר ויתקין	מתחם חופית -ניתוב-רא	7290644700005	342
כביש החוף - בכניסה לכפר ויתקין	yellow	כפר ויתקין 	מתחם חופית -ניתוב-רא	7290644700005	342
